source_id,name,page,line,section,subgroup,pharmacology_snippet,combination_or_contraindication,caution
SRC-0093,白芍,549,3912,第十二节 补益药,三、补血药,本品苦、酸、甘、微寒，归肝、脾经，具有平抑肝阳、平肝止痛、敛阴止汗的功效。本品主要含芍药苷、氧化芍药苷、苯甲酰芍药苷、苯甲酰氧化芍药苷、氧化苯甲酰芍药苷、芍药新苷、白芍苷、β-谷甾醇、苯甲酸、没食子酸以及挥发油等。 其药理作用为：①水煎剂对巨噬细胞功能有明显的促进作用，可使处于低下状态的细胞免疫功能恢复正常。②芍药苷静脉注射给大鼠具有镇静作用，并有剂量依赖关系。③煎剂对志贺痢疾杆菌和葡萄球菌有抑制作用，酊剂能抑制铜绿假单胞菌，浸剂对大肠杆菌、铜绿假单胞菌、...,① 本品常配生地黄、牛膝、石决明、女贞子等同用，有养肝阴、调肝气、平肝阳、缓急止痛之效，用于肝阴不足、肝阳上亢、躁动不安等。 ② 本品常配甘草、防风、白术等同用，有柔肝止痛之效，用于肝脾不调、腹痛泄泻。 ③ 本品常与桂枝配伍，调和营卫而止汗，用于营卫不和、表虚自汗；与生地黄、牡蛎、浮小麦等配伍，敛阴而止汗，用于阴虚盗汗。 ④ 本品属酸性药物，不与磺胺类药、氨基糖苷类（链霉素、红霉素、庆大霉素、卡那霉素等）、氢氧化铝、氨茶碱等碱性药，以及呋喃妥因、利福平、阿司匹林、吲哚美辛等配伍，可能与其易析出结晶而致结晶尿、血尿，起中和反应，降低或失去药效，加重对肾脏的毒性等有关系。,反藜芦。
SRC-0093,阿胶,550,3934,第十二节 补益药,三、补血药,本品甘、平，归肺、肝、肾经，具有补血、止血、滋阴润燥、安胎功效。本品主要含骨胶原，与明胶相类似。水解生成多种氨基酸，但赖氨酸较多，还含有胱氨酸。 其药理作用为：①实验性贫血家兔灌服阿胶补血冲剂可使血红蛋白、红细胞、白细胞、血小板等均显著增加。②能提高小鼠吞噬百分率和吞噬指数，对抗氢化可的松所致的细胞免疫抑制作用，对NK细胞有促进作用。③对抗兔耳烫伤后血管通透性的增加，对油酸造成的肺损伤有保护作用。④能改善动物体内钙的平衡，促进钙的吸收，有助于血清中钙的存留...,① 本品常与熟地黄、当归、黄芪等补益气血药同用，用于血虚萎黄、眩晕、心悸等。 ② 本品配伍蒲黄、生地黄、墨旱莲、仙鹤草、白茅根等，用于治疗血热吐衄；与人参、天冬、北五味子、白及等同用，用于肺破咯血；配伍当归、赤芍或槐花、地榆等，可治便血；配伍白芍、黄连等，可治先便后血；配伍生地黄、艾叶、当归等，如胶艾汤，可治子宫出血。 ③ 配伍麦冬、杏仁等，如清燥救肺汤，治温燥伤肺、干咳无痰；配白芍、黄连等，如黄连阿胶汤，治热病伤阴、烦躁不安；与艾叶配伍使用，用于妊娠胎动、下血。,本品性滋腻，有碍消化，胃弱便溏者慎用。
SRC-0093,龙眼肉,551,3955,第十二节 补益药,三、补血药,本品甘、温，归心、脾经，具有补益心脾、养血安神功效。本品主要含葡萄糖、蔗糖、酒石酸、腺嘌呤、胆碱及蛋白质、脂肪等。 其药理作用为：①益气补血，增强记忆。②含有大量的铁、钾等元素，能促进血红蛋白的再生以治疗因贫血造成的心悸、心慌、失眠、健忘。③含铁及维生素比较多，可减轻宫缩及下垂感，养血安胎。④抗菌，煎剂对痢疾杆菌有抑制作用；对癌细胞有一定的抑制作用。,① 本品单用即有效；亦可配伍黄芪、党参、当归、酸枣仁等同用，用于心脾虚损、气血不足的心悸、躁动不安等。 ② 本品避免与奎宁、麻黄碱、阿托品、强心苷类、降血糖药（苯乙双胍、甲苯磺丁脲等）、水杨酸制剂以及排钾利尿药（如氢氯噻嗪等）等配伍，易发生沉淀，影响吸收，中毒，拮抗，易促成消化性溃疡以及易致低钾血症。 # 四、补阴药 本类药物的药性大多甘寒（或偏凉）质润，能补阴、滋液、润燥，以治疗阴虚液亏之证为主。故历代医家相沿以“甘寒养阴”来概括其性用。“阴虚则内热”，而补阴药的寒凉性又可以清除阴虚不足之热，故阴虚多热者用之尤宜。 阴虚证多见于热病后期及若干慢性疾病。最常见的证候为肺、胃及肝、肾阴虚。补阴药各有其长，可根据阴虚的主要证候选择应用。...,
SRC-0093,沙参,552,3982,第十二节 补益药,四、补阴药,本品甘、凉，入肺、胃经，具有润肺止咳、养胃生津功效。南沙参含沙参皂苷；杏叶沙参含呋喃香豆精（花椒毒素）；北沙参含挥发油、三萜酸、豆甾醇、 \beta -谷甾醇、生物碱和淀粉等。 其药理作用为：①乙醇和乙酸乙酯提取物对豚鼠枸橼酸引咳具 有显著的对抗作用，乙酸乙酯提取物并有显著地促进小鼠酚红排泌作用。②沙参多糖及水提取物能显著地增加碳粒廓清指数及吞噬指数，增强单核-巨噬细胞的吞噬功能。③沙参多糖能显著地增加小鼠耳肿胀度，能够增强二硝基氟苯诱导的小鼠迟发型变态反...,① 本品常与麦冬、玉竹、天花粉、川贝母等同用，用于肺阴虚的肺热燥咳、干咳少痰或劳伤久咳、咽干音哑等。 ② 本品常配麦冬、石斛等同用，有养胃阴、清胃热、生津液之功，用于胃阴虚或热伤胃阴、津液不足的口渴咽干、舌质红绛、胃脘隐痛、干呕等。,① 肺寒湿痰咳嗽者不宜用。 ② 反藜芦。
SRC-0093,麦冬,553,4004,第十二节 补益药,四、补阴药,本品甘、微苦、微寒，归心、肺、胃经，具有养阴润肺、益胃生津、清心除烦功效。本品主要含麦冬皂苷（ \mathrm{A} \sim \mathrm{E} ）和阔叶麦冬皂苷（ \mathrm{A} \sim \mathrm{H} ），其主要苷元为薯蓣皂苷元和鲁斯可苷元以及异黄酮等。 其药理作用为：①麦冬多糖具有较显著的抗小鼠耳异种被动皮肤过敏的作用，并能拮抗乙酰胆碱和组胺混合液刺激引起的正常豚鼠和卵白蛋白引起的致敏豚鼠的支气管平滑肌收缩，抑制致敏豚鼠哮喘的发生及...,① 本品常与桑叶、杏仁、阿胶等配伍，如清燥救肺汤，用于 燥咳痰黏、咽干鼻燥；配天冬，如《张氏医通》二冬膏，用于治疗劳热咳嗽。 ② 常配玉竹、沙参等，如益胃汤，治热伤胃阴的口渴咽干；与玄参、生地黄配伍，如《温病条辨》中增液汤，治疗热病津伤、肠燥便秘。 ③ 与生地黄、酸枣仁等同用，如天王补心丹，治阴虚有热的心烦不安；配黄连、生地黄、竹叶心等同用，如清营汤，治邪扰心营、身热烦躁、舌绛而干等。 ④ 本品应避免与奎宁、麻黄碱、阿托品、强心苷类、降血糖药（苯乙双胍、甲苯磺丁脲等）、水杨酸制剂以及排钾利尿药（氢氯噻嗪等）等配伍，易发生沉淀、影响吸收，中毒，拮抗，易促成消化性溃疡以及易致低钾血症。,寒咳多痰、脾虚便溏者不宜用。
SRC-0093,天冬,554,4028,第十二节 补益药,四、补阴药,本品甘、苦、寒，归肺、肾经，具有养阴润燥、清火、生津功效。本品主要含皂苷、氨基酸、多糖及维生素和微量元素等。 其药理作用为：①有镇咳、祛痰作用。②对炭疽杆菌、溶血性链球菌、葡萄球菌、念珠菌、絮状表面癣菌、白色隐球菌、石膏样小孢子菌、毛癣菌有抑制作用。③对小鼠肉瘤S180有显著的抑制作用。,① 常配麦冬、沙参、川贝母等同用，治燥热咳嗽；常配麦冬、川贝母、生地黄、阿胶等同用，治劳嗽咯血或干咳痰黏、痰中带血。 ② 配熟地黄、知母、黄柏等同用，治肾虚火旺、潮热滑精等；配党参、生地黄等同用，如《温病条辨》三才汤，治热病伤津口 渴；与生地黄、玄参、火麻仁等配伍，用于热伤津液的肠燥便秘。 ③ 本品避免与奎宁、麻黄碱、阿托品、强心苷类、降血糖药（苯乙双胍、甲苯磺丁脲等）、水杨酸制剂以及排钾利尿药（如氢氯噻嗪等）等配伍，易发生沉淀、影响吸收，中毒，拮抗，易促成消化性溃疡以及易致低钾血症。,寒咳多痰、脾虚便溏者不宜用。
SRC-0093,石斛,555,4051,第十二节 补益药,四、补阴药,本品甘、微寒，归胃、肾经，具有养阴清热、益胃生津功效。本品主要含石斛碱、石斛氨碱、石斛醚碱、石斛酯碱、石斛次碱、10-羟基石斛碱、3-羟基二氧石斛次碱以及多糖、氨基酸和微量元素等。 其药理作用为：①浸膏对豚鼠离体肠管有兴奋作用，可使收缩幅度增加。②能显著提高超氧化物歧化酶水平，从而起到降低过氧化脂质的作用。③合剂具有显著降低高血糖模型动物的血糖水平，并使血糖降至正常水平。,本品常配生地黄、麦冬、沙参、天花粉等，有清热生津之效，重在滋养肺胃之阴而退虚热，用于热病伤津、低热烦渴、口燥咽干、舌红苔少，肺胃有热、口渴贪饮者亦可使用。,湿热及温热尚未化燥者忌用。
SRC-0093,玉竹,555,4069,第十二节 补益药,四、补阴药,本品甘、微寒，归肺、胃经，具有养阴润燥、生津止渴功效。本品主要含多糖、甾体皂苷、黄酮、生物碱、甾醇、鞣质、黏液质、强心苷等。 其药理作用为：①煎剂少量能使蛙心搏动迅速增强，大剂量能引起心跳减弱甚至停止。②乙醇提取物能提高烧伤小鼠的免疫功能，明显提高烧伤小鼠血清溶血素的水平，提高腹腔巨噬细胞的吞噬功能，改善脾淋巴细胞对ConA的增殖反应。③提取物对正常及链脲霉素高血糖小鼠均有降血糖作用。,① 本品常与沙参、麦冬、川贝母等同用，能养阴、润肺而止燥咳，用于阴虚肺燥的干咳少痰。 ② 本品常配生地黄、麦冬等同用，如益胃汤，能益胃生津，并治内热消渴，用于热病伤津、烦热口渴等，可治热病伤津的烦热口渴。,寒湿盛者忌用。
SRC-0093,黄精,556,4090,第十二节 补益药,四、补阴药,本品甘、平，归脾、肺、肾经，具有滋肾润肺、补脾益气功效。本品主要含黄精多糖（A、B、C）、黄精皂苷（A、B）、甘草素、苏氨酸、丙氨酸和镁等。 其药理作用为：①黄精多糖能明显消除兔模型结膜充血、水 肿、睫状体充血等局部表现，能明显抑制小鼠耳廓肿胀、大鼠足趾肿胀，降低大鼠肉芽肿的重量，减少肉芽肿内渗出。②黄精多糖能明显促进正常小鼠胸腺和脾脏重量的增加，能明显增强小鼠静脉注射胶体碳粒的廓清速率，对小鼠网状内皮系统吞噬功能有明显激活作用。③黄精多糖能明显延长雌、雄...,① 可单用熬膏服，或配沙参、天冬、川贝母、知母等同用，用于治疗阴虚肺燥咳嗽；配地黄、天冬、百部等同用，治劳嗽久咳。 ② 与党参、白术等同用，用于脾胃气虚而倦怠乏力、食欲不振、脉象虚软者；与石斛、麦冬、山药等同用，用于脾胃阴虚而致口干食少、舌红无苔者。 ③ 本品常配枸杞子、熟地黄等同用，用于肾虚精亏的腰膝痿软。,脾虚有湿者不宜用。
SRC-0093,百合,557,4112,第十二节 补益药,四、补阴药,本品甘、微寒，归肺、心经，具有养阴、润肺止咳、清心安神功效。本品主要含皂苷（卷丹皂苷A、麦冬皂苷D、 \beta -谷甾醇、胡萝卜素苷）、多糖、磷脂（磷脂酰胆碱、双磷脂酰甘油、磷脂酸）、生物碱（秋水仙碱）、氨基酸（天冬氨酸、谷氨酸、赖氨酸）、微量元素（钙、磷和铁）等。 其药理作用为：①水提取液小鼠灌胃能延长二氧化硫引咳的潜伏期，对氨水所致的小鼠咳嗽也有止咳作用，蜜炙后上述止咳作用 增强，且能增加气管分泌而起到祛痰作用。②水提液、水煎醇沉液均可延长正常小鼠常...,① 与款冬花配伍，如《济生方》百花膏，用于肺阴虚的燥热咳嗽、痰中带血；配生地黄、玄参、川贝母等，如百合固金汤，用于肺虚久咳、劳嗽咯血。 ② 本品常配知母、生地黄同用，如百合知母汤、百合地黄汤，能清心安神，用于热病余热未清、惊悸、躁动不安等。,外感风寒咳嗽者忌用。
SRC-0093,枸杞子,558,4133,第十二节 补益药,四、补阴药,本品甘、平，归肝、肾经，具有补肝肾、明目功效。本品主要含枸杞多糖、甜菜碱、玉蜀黍黄素、玉蜀黍黄素二棕榈酸、类胡萝卜素、类胡萝卜素酯、枸杞素、维生素C、多种氨基酸及微量元素等。 其药理作用为：① 枸杞多糖能激活 T 淋巴细胞和 B 淋巴细胞并以增强细胞免疫为主，同时也能增强体液免疫功能。② 煎剂对正常小鼠和环磷酰胺引起的白细胞受抑制小鼠的造血功能均有促进作用。可增加小鼠外周血粒细胞数量，促进股骨骨髓细胞增殖和分化。③ 胡萝卜素在体内转化的维生素 A 能促进视...,① 本品常与菟丝子、熟地黄、山茱萸等同用，为滋阴补血的 常用药，用于肝肾亏虚、精血不足、腰胯乏力等。 ② 本品常配菊花、地黄等，如杞菊地黄丸，有补肝肾、益精血、明目之效，用于肝肾不足所致视力减退、内障目昏、瞳孔放大等。,脾虚湿滞、内有实热者不宜用。
SRC-0093,鳖 甲,559,4155,第十二节 补益药,四、补阴药,本品咸、寒，归肝、肾经，具有滋阴潜阳、软坚散结功效。本品主要含甘氨酸、脯氨酸、谷氨酸、亮氨酸、精氨酸、半乳糖、葡萄糖醛酸、氨基半乳糖、钙、锰和磷等。 其药理作用为：①能抑制结缔组织增生，有软肝、脾的作用，故对肝硬化、脾肿大有治疗作用，并有提高血浆蛋白的作用。②对 \mathrm{H}_{22} 小鼠肝癌细胞DNA合成有明显的抑制作用。③提取物能提高机体对负荷的适应性，明显延长小鼠游泳时间，提高乳酸脱氢酶的活力，有效清除剧烈运动时机体的代谢产物，延缓疲劳的发...,① 配青蒿、秦艽、知母等，如青蒿鳖甲汤、秦艽鳖甲散等，用于阴虚发热作用较龟甲为优，为治阴虚发热的要药；配生地黄、牡蛎、菊花等同用，治疗阴虚阳亢、头晕目眩；常配生地黄、龟甲、牡蛎等同用，用于热病伤阴、阴虚风动、舌干红绛。 ② 本品常配三棱、莪术、木香、桃仁、红花、青皮等，能软坚散结，通血脉而消症瘕，用于症瘕积聚作痛等。,阳虚及外感未解、脾虚泄泻及孕畜忌用。 # 附龟甲 为龟科动物乌龟的背甲及腹甲。本品性寒，味甘、咸；归肝、肾、心经；功能滋阴潜阳、益肾健骨、止血、养血补心；多用于治阴虚内热、骨蒸盗汗、热病伤阴、心虚惊悸等。
SRC-0093,女贞子,560,4178,第十二节 补益药,四、补阴药,本品甘、苦、凉，归肝、肾经，具有补肝肾阴、乌须明目功效。本品果皮含齐墩果酸、女贞子酸、熊果酸、油酸、亚麻酸、女贞子苷、女贞子多糖、组氨酸、赖氨酸、天冬氨酸、亮氨酸、磷脂酰磷乙醇胺、磷脂酰胆碱和磷脂酰肌醇等。 其药理作用为：①齐墩果酸对实验性高脂血症大鼠有明显的降脂作用，并能减少脂质在家兔主要脏器的沉积。②水煎剂灌胃给药对二甲苯引起小鼠耳廓肿胀，乙酸引起的小鼠腹腔毛细血管通透性增加及对角叉菜胶、蛋清、甲醛性大鼠足垫肿胀均有明显抑制作用。③齐墩果酸为广谱抗生素...,① 配熟地黄、菟丝子、枸杞子等同用，用于肝肾阴虚的目暗不明、视力减退、腰胯无力、滑精耳鸣等；配地骨皮、生地黄等同用，可治阴虚发热。 ② 本品属酸性药物，不与磺胺类药、氨基糖苷类（链霉素、红霉素、庆大霉素、卡那霉素等）、喹诺酮类、氨茶碱等碱性药，以及呋喃妥因、利福平、阿司匹林、吲哚美辛等配伍，可能与其易发生析出结晶而致结晶尿、血尿，减弱药效，起中和反应，降低或 兽/药/合理/应/用/与/联/用/手/册 失去药效，加重对肾脏的毒性等有关系。,阳虚及脾虚泄泻者忌用
SRC-0093,山茱萸（山萸肉）,561,4202,第十二节 补益药,四、补阴药,本品酸、微温，入肝、肾经，具有补益肝肾、敛汗涩精功效。本品主要含山茱萸苷、山茱萸新苷、莫诺苷、獐牙菜苷、马钱子苷、棕榈酸、异丁醇、异戊醇、糠醛、甲基丁香油酚、没食子酸、棕榈酸、葡萄糖、果糖和蔗糖等。 其药理作用为：①醇提取物对四氧嘧啶、链脲佐菌素和肾上腺素性糖尿病大鼠有明显的降血糖作用，主要成分为熊果酸。②水煎剂能抑制醋酸引起的小鼠腹腔毛细血管通透性的增高，大鼠棉球肉芽组织的增生、二甲苯所致的小鼠耳廓肿胀以及蛋清引起的大鼠足垫肿胀，并能降低大鼠肾上腺内抗坏...,① 本品常与菟丝子、熟地黄、杜仲等配伍，滋补肝肾、固肾涩精，适用于肝肾不足所致的腰胯乏力、滑精早泄等。 ② 可与党参、附子、龙骨、牡蛎等同用，适用于大汗亡阳欲脱之证；与地黄、牡丹皮、知母等配伍，可治阴虚盗汗之证。 ③ 本品属酸性药物，不与磺胺类药、氨基糖苷类（链霉素、红霉素、庆大霉素、卡那霉素等）、喹诺酮类、氨茶碱等碱性药，以及呋喃妥因、利福平、阿司匹林、吲哚美辛等配伍，可能与其易发生析出结晶而致结晶尿、血尿，减弱药效，起中和反应，降低或失去药效，加重对肾脏的毒性等有关系。,"湿热、小便淋涩不宜用。 补益药功能比较见表6-4。 表 6-4 补益药功能比较 类别药物相同点不同点补气药人参党参黄芪白术山药补脾益气人参补气之力最大,独能大补元气;党参补气之力小于人参,多用于补脾益气;黄芪补中益气,善于固表升阳,并有利水消肿、托疮排脓等功效;白术苦温,主补脾阳,兼能燥湿;山药甘平,主补脾阴,并能益肺滋肾大枣甘草补气和中,调和药性大枣与生姜同用,善于调和营卫;甘草炙用补脾益气,生用能清热解毒,治肺热、咽痛、咳嗽及疮疡肿毒补血药当归熟地黄阿胶何首乌白芍补血当归味辛苦而气香,性善走散,长于活血止痛,但..."
SRC-0093,石决明,562,4240,第十三节 平肝息风药,一、平肝明目药,本品咸、寒，归肝经，具有平肝潜阳、清肝明目功效。本品主要含碳酸钙 90\% 以上，有机质约 3.67\% ，尚含少量镁、铁、硅酸盐、磷酸盐、氯化物和极微量的碘，煅烧后碳酸盐分解，产生氧化钙，有机质则破坏。 其药理作用为：石决明有镇静作用，在胃中能中和过多的胃酸。,① 本品常与生地黄、白芍、牡蛎等养阴、平肝药物配伍，用治肝肾阴虚、肝阳眩晕证；与夏枯草、钩藤、菊花等清热、平肝药物同用，用于肝阳上亢并肝火亢盛之头晕头痛、烦躁易怒者。 ② 本品可与夏枯草、决明子、菊花等配伍，治疗肝火上炎之目赤肿痛；与蝉蜕、菊花、木贼等配伍，治疗风热目赤、翳膜遮睛；常与熟地黄、枸杞子、菟丝子等配伍，阴虚血少之双眼干涩、目暗不明、视物不清者。 ③ 含钙类药物，与酶制剂、四环素类（相隔 3\mathrm{h} 以上则影响不大）、泼尼松龙、异烟肼、利福平、维生素C等配伍，可发生络合、生成难溶物等降低生物利用度。,
SRC-0093,草决明,562,4256,第十三节 平肝息风药,一、平肝明目药,本品甘、苦、咸、微寒，归肝、肾、大肠经，具有清肝明目、润肠通便功效。本品新鲜种子含大黄酚、大黄素、火明素、橙黄决明素等，尚含维生素A。 其药理作用为：①决明子水浸液及醇浸液对实验动物有降压及利尿作用；②所含蒽苷有缓下作用；③本品还能收缩子宫；④动物实验及临床应用均证明能抑制血清胆固醇升高和主动脉粥样硬化斑块的形成；⑤决明子水浸液对皮肤真菌有抑制作用，醇浸液对葡萄球菌、白喉杆菌、大肠杆菌、伤寒杆菌及副伤寒杆菌均有抑制作用。,① 本品常与夏枯草、栀子、菊花、黄芩、龙胆等同用，用于肝经实火、目赤肿痛、羞明多泪者；常与沙苑子、枸杞子等同用，用于肝肾阴亏、双眼干涩、视物不清者。 ② 本品常与火麻仁、瓜萎仁等配伍，用于内热肠燥、大便秘结。,气虚便溏者不宜应用。
SRC-0093,羚羊角,563,4277,第十三节 平肝息风药,一、平肝明目药,本品咸、寒，归肝、心经，具有平肝息风、清肝明目、清热解毒功效。本品主要含磷酸钙、角蛋白及不溶性无机盐等。 其药理作用为：①羚羊角外皮浸出液对中枢神经系统有抑制作用，有镇痛作用；②能增强动物对缺氧的耐受能力；③煎剂能抗惊厥；④有解热作用；⑤煎剂或醇提取液，小剂量使离体蟾蜍心脏收缩加强，中等剂量可致心传导阻滞，大剂量则引起心率减慢、振幅减小，最后心跳停止。,① 常与钩藤、菊花、白芍等配伍，即羚角钩藤汤，用于治温热病热邪炽盛、热极动风之高热神昏、惊厥抽搐者。与钩藤、天竺黄、郁金、朱砂等同用，用于治癫痫、惊悸。 ② 本品与石决明、牡蛎、天麻等平肝潜阳药物同用，共奏平肝阳、止眩晕之效，用于肝阳上亢、头晕目眩。 ③ 常与龙胆、决明子、黄芩等配伍，如羚羊角散，用于肝火上炎、目赤头痛。 ④ 与石膏、寒水石等配伍，如紫雪丹，用于治热病神昏、壮热、躁狂、抽搐等症；每以本品配入白虎汤中取效，用于治热毒发斑。,
SRC-0093,珍珠,564,4294,第十三节 平肝息风药,一、平肝明目药,本品咸、寒，归肝、心经，具有平肝潜阳、清肝明目、镇心安神功效。本品主要含碳酸钙 90\% 以上，有机质约 0.34\% ；尚含少量镁、铁、硅酸盐、硫酸盐、磷酸盐和氧化物，并含多种氨基酸。 其药理作用为：①有效成分碳酸钙可以中和胃酸；②珍珠母 30\% 硫酸水解产物，能增大离体心脏的心跳幅度；③乙醚提取液能抑制离体肠管、子宫的收缩，防止组胺引起的豚鼠休克及死亡；④珍珠母对四氯化碳引起的肝损伤有保护作用。,① 本品常与牡蛎、白芍、磁石等平肝药同用，治疗肝阳上亢、头晕目眩；可与钩藤、菊花、夏枯草等清肝火的药物配伍，用于肝阳上亢并有肝热烦躁易怒者。 ② 本品常与石决明、菊花、车前子配伍，可清肝明目退翳， 用于治肝热目赤、翳障；与枸杞子、贞子、黑芝麻等配伍，可养肝明目，用于治肝虚目暗、视物昏花；与苍术、猪肝或鸡肝同煮服用，可治夜盲。 ③ 与朱砂、龙骨、琥珀等安神药配伍，治疗心悸、心神不宁；亦可与天麻、钩藤、天南星等息风止痉药配伍，治疗癫痫、惊风抽搐。 ④ 本品研细末外用，可燥湿敛疮，用于湿疮瘙痒。近年来人医临床用珍珠层粉内服治疗胃、十二指肠球部溃疡，或制成眼膏外用治疗白内障、角膜炎及结膜炎，均有相当疗效。 ⑤ 含钙类药物，与酶制剂、四环素类...,
SRC-0093,天麻,564,4315,第十三节 平肝息风药,一、平肝明目药,本品甘、微温，归肝经，具有平肝息风、镇痉止痛功效。本品主要含香草醇、黏液质、维生素A样物质、苷类及微量生物碱。 其药理作用为：①有抑制癫痫发作的作用；②香草醇有促进胆汁分泌的作用；③有镇痛作用。,本品与钩藤、全蝎、川芎、白芍等配伍，用于治肝风内动引起的抽搐拘挛；与天南星、僵蚕、全蝎等同用，用于治破伤风；与牛膝、桑寄生等配伍，用于治瘫痪、麻木之证；常与秦艽、牛膝、独活、杜仲等配伍，用于治风湿痹痛。,阴虚者忌用。
SRC-0093,钩藤,565,4333,第十三节 平肝息风药,一、平肝明目药,本品甘、微寒，归肝、心包经，具有息风止痉、清热平肝功效。本品主要含钩藤碱、异钩藤碱等。 其药理作用为：①醇提取液对中枢神经系统的突触传递过程有明显的抑制效应，因而具有抗癫痫作用。②提取物或柯诺辛和异钩藤碱等能显著抑制小鼠运动。③异钩藤碱能减慢心率，抑制房室及浦肯野纤维的传导。,① 常与天麻、全蝎、蝉蜕等同用，用于治惊风壮热神昏、牙关紧闭、四肢抽搐等症；与羚羊角、白芍药、菊花等配伍，如羚角钩藤汤，用于治温热病热极生风、痉挛抽搐。 ② 本品常与天麻、石决明、菊花、白芍、夏枯草等配伍，用于肝经有热、肝阳上亢的目赤肿痛。 ③ 常与防风、蝉蜕、桑叶等同用，有疏散风热之效，用于外感风热之证。,① 不宜久煎。 ② 无实热及实火者忌用。
SRC-0093,刺蒺藜,566,4354,第十三节 平肝息风药,一、平肝明目药,本品苦、辛、平，归肝经，具有平肝疏肝、祛风明目功效。本 品主要含脂肪油及少量挥发油、鞣质、树脂、钾盐、皂苷、微量生物碱等。 其药理作用为：①水浸液及乙醇浸出液对麻醉动物有降压作用；②有利尿作用；③生物碱及水溶部分均能抑制金黄色葡萄球菌、大肠杆菌的生长；④有止咳平喘及祛痰作用。,① 本品常与钩藤、珍珠母、菊花等同用，以增强其平肝之功，用于肝阳上亢、头晕目眩。 ② 与柴胡、香附、青皮等疏理肝气药物配伍，用于治胸胁胀痛；单用本品研末服或与穿山甲、王不留行等配伍，用于治产后肝郁乳汁不通、乳房胀痛。 ③ 与菊花、决明子、蔓荆子等药配伍，如白蒺藜散，用于治风热目赤肿痛、多泪多或多膜遮睛等症。 ④ 与防风、荆芥、地肤子等祛风止痒药配伍，用于风疹瘙痒。,气血虚及孕畜慎用。
SRC-0093,罗布麻,567,4377,第十三节 平肝息风药,一、平肝明目药,本品甘、苦、凉，归肝经，具有平抑肝阳、清热、利尿功效。本品叶子含芸香苷、儿茶素、蒽醌、谷氨酸、丙氨酸、氯化钾等。根含有加拿大麻苷、毒毛旋花子苷元及K-毒毛旋花子苷-β。 其药理作用为：①煎剂有降压作用；②罗布麻根煎剂有强心作用，对实验性心血管功能不足有治疗作用；③能增加肾血流，利尿作用较强。,① 本品常与钩藤、菊花、夏枯草或牡蛎、石决明、赭石等同 用，可治疗肝阳上亢及肝火上攻之头晕目眩。 ② 本品单用或与车前子、木通、茯苓等同用，用于治水肿、小便不利而有热象者。,不宜过量和长时间服用，以免中毒。
SRC-0093,木贼,567,4399,第十三节 平肝息风药,一、平肝明目药,本品甘、苦、平，入肝、肺经，具有疏风散热、明目退翳功效。本品主要含挥发性成分琥珀酸、延胡索酸、阿魏酸、香草酸、咖啡酸等。 其药理作用为：①对家兔离体心脏的收缩力有一定的抑制作用，但对心率没有影响；②木贼醇提取物 40\mathrm{g / kg} 和 20\mathrm{g / kg} 灌胃能明显增加戊巴比妥钠对中枢神经的抑制作用；③木贼醇提取物低浓度时对家兔肠和豚鼠回肠有兴奋作用，能使肠肌收缩频率和肌张力增加，收缩振幅加大，高浓度时则呈抑制作用；④木贼在...,本品常与谷精草、石决明、草决明、白蒺藜、菊花、蝉蜕等同用，有疏风热、退翳膜的作用，用治风热目赤肿痛、羞明流泪或睛生翳膜者。,阴虚火旺者忌用。
SRC-0093,谷精草,568,4417,第十三节 平肝息风药,一、平肝明目药,本品辛、甘、微寒，入肝、胃经，具有疏散风热、明目退翳功效。 其药理作用为：谷精草水浸剂（1：6）在试管内对奥杜盎小芽孢癣菌、铁锈色小芽孢癣菌等均有不同程度的抑制作用。谷精草（品种未鉴定）煎剂（ 100\% ），对铜绿假单胞菌作用较强，有效浓度为 1:320 （试管法），对肺炎球菌和大肠杆菌作用弱。,① 本品常与菊花、桑叶、防风、生地黄、赤芍、木贼、决明子等同用，适用于风热目疾、羞明流泪、翳膜遮眼等症。 ② 本品常配薄荷、菊花、牛蒡子等药用，疏散风热而治风热头痛。,
SRC-0093,密蒙花,569,4436,第十三节 平肝息风药,一、平肝明目药,本品甘、微寒，入肝经，具有清肝明目、退翳功效。密蒙花花穗主要含醉鱼草苷、刺槐素等多种黄酮类。 其药理作用为：本品所含刺槐素与槲皮素相似，有维生素P样作用，还有某些解痉作用。,本品与石决明、青葙子、决明子、木贼等同用，用于肝热目赤肿痛、羞明流泪、睛生翳障等症；多与枸杞子、菊花、菟丝子、熟地黄、蒺藜等配伍，用于治肝虚有热之目疾。,
SRC-0093,青 稻 子,569,4450,第十三节 平肝息风药,一、平肝明目药,本品苦、微寒，入肝经，具有清肝火、退翳膜功效。本品主要含对羟基苯甲酸、棕榈酸胆甾烯酯、菸酸、 \beta -谷甾醇、脂肪油及丰富的硝酸钾等，尚有烟酸。 其药理作用为：本品有降低血压作用，其所含油脂有扩瞳作用；其水煎液对铜绿假单胞菌有较强的抑制作用。,本品常配决明子、密蒙花、菊花等同用，能清肝退翳，主要用于肝热引起的目赤肿痛、睛生翳膜、视物不见等症。,
