fact_id,source_id,page,page_status,line_start,line_end,chapter,section,disease,disease_or_topic,prescription_no,prescription_title,items,usage,notes
HANDBOOK-RX-0235,SRC-0087,96,TOC_MAPPED,4176,4182,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,新生仔猪低血糖症,新生仔猪低血糖症,3,,鸡血藤50克；食糖25克,用法：鸡血藤加水煎成50毫升，加糖混匀，1次灌服，每天3次。,
HANDBOOK-RX-0236,SRC-0087,99,TOC_MAPPED,4235,4239,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,佝偻病,佝偻病,1,,$10\%$ 葡萄糖酸钙注射液 $20\sim 50$ 毫升,用法：1次静脉注射，每天1次，连用 $5\sim 7$ 天。,
HANDBOOK-RX-0237,SRC-0087,99,TOC_MAPPED,4241,4245,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,佝偻病,佝偻病,2,,维丁胶性钙 8～10毫升,用法：按1千克体重0.2毫升1次肌内注射或脾俞穴注射，每天1次，连用 $5\sim$ 7天。,
HANDBOOK-RX-0238,SRC-0087,99,TOC_MAPPED,4247,4251,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,佝偻病,佝偻病,3,,维生素A、D合剂 $2\sim 4$ 毫升,用法：1次肌内注射，每天1次，连用 $5\sim 7$ 天。,
HANDBOOK-RX-0239,SRC-0087,99,TOC_MAPPED,4253,4271,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,佝偻病,佝偻病,4,健骨散,骨粉 $70\%$；小麦麸 $18\%$；仙灵脾 $1.5\%$；五加皮 $1.5\%$；茯苓 $2.5\%$；白芍 $2.5\%$；苍术 $1.5\%$；大黄 $2.5\%$,用法：共研细末，加入骨粉混匀，每天取 $30\sim 50$ 克，分2次拌料喂服，连喂1周。,
HANDBOOK-RX-0240,SRC-0087,100,TOC_MAPPED,4296,4300,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,骨软病,骨软病,1,,骨粉、磷酸盐,用法：采用骨粉、磷酸盐饲喂，配合注射200单位维生素D，每周1次，连用2次，并在饲料中添加矿物质，调整日粮中钙、磷比例。,
HANDBOOK-RX-0241,SRC-0087,100,TOC_MAPPED,4302,4308,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,骨软病,骨软病,2,,$10\%$ 氯化钙 $50 \sim 100$ 毫升或 $10\%$ 葡萄糖酸钙 $10 \sim 50$ 毫克；维生素D $1500\sim 3000$ 单位,用法：氯化钙或葡萄糖酸钙静脉注射，维生素D肌内注射。,
HANDBOOK-RX-0242,SRC-0087,100,TOC_MAPPED,4310,4314,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,骨软病,骨软病,3,,维丁胶性钙 $4\sim 10$ 毫升,用法：肌内注射，2次/天，连用 $5\sim 7$ 天,
HANDBOOK-RX-0243,SRC-0087,101,TOC_MAPPED,4349,4353,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,维生素A缺乏症,维生素A缺乏症,1,,精制鱼肝油 $5\sim 10$ 毫升,用法：分点皮下注射。,
HANDBOOK-RX-0244,SRC-0087,101,TOC_MAPPED,4355,4361,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,维生素A缺乏症,维生素A缺乏症,2,,维生素A注射液 50万单位,用法：1次肌内注射，隔日1次。,说明：也可用维生素A、D合剂 $2\sim 5$ 毫升，隔日肌内注射1次。
HANDBOOK-RX-0245,SRC-0087,101,TOC_MAPPED,4363,4367,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,维生素A缺乏症,维生素A缺乏症,3,,党参、黄芪、熟地、焦白术、甘草各25克,用法：1次煎服。,
HANDBOOK-RX-0246,SRC-0087,101,TOC_MAPPED,4369,4373,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,维生素A缺乏症,维生素A缺乏症,4,,胡萝卜150克、韭菜120克,用法：1次混入饲料中饲喂，1次/天。,
HANDBOOK-RX-0247,SRC-0087,101,TOC_MAPPED,4375,4381,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,维生素A缺乏症,维生素A缺乏症,5,,苍术粉；$5\sim 10$ 克,用法：仔猪1次内服，每天2次，连用数天。,
HANDBOOK-RX-0248,SRC-0087,103,TOC_MAPPED,4402,4406,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,维生素B缺乏症,维生素B缺乏症,1,,硫胺素 0.25～0.5毫克/千克,用法：对于严重缺乏者，应肌内注射或静脉注射，每3小时1次，连用 $3\sim 4$ 天。,
HANDBOOK-RX-0249,SRC-0087,103,TOC_MAPPED,4408,4412,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,维生素B缺乏症,维生素B缺乏症,2,,丙硫酸胺,用法：肌内注射， $0.25\sim 0.5$ 毫克/千克体重。,
HANDBOOK-RX-0250,SRC-0087,103,TOC_MAPPED,4414,4418,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,维生素B缺乏症,维生素B缺乏症,3,,呋喃硫胺,用法：肌内注射， $0.1\sim 0.3$ 毫克/千克体重。,
HANDBOOK-RX-0251,SRC-0087,103,TOC_MAPPED,4420,4426,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,维生素B缺乏症,维生素B缺乏症,4,,当归素；# （二）维生素 $\mathbf{B}_2$ （ $\mathrm{VB}_2$ ，核黄素）缺乏症,用法：肌内注射， $2\sim 4$ 毫升，作为辅助治疗。,
HANDBOOK-RX-0252,SRC-0087,103,TOC_MAPPED,4441,4445,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,维生素B缺乏症,维生素B缺乏症,1,,维生素 $\mathbf{B}_2$ 针剂 0.02~0.03克,用法：肌内注射，1次/天，连用3天。严重病例，按仔猪 $5\sim 6$ 毫克/头、成年猪 $50\sim 70$ 毫克/头在饲料中添加维生素 $\mathbf{B}_2$ ，连用 $8\sim 15$ 天。,
HANDBOOK-RX-0253,SRC-0087,103,TOC_MAPPED,4447,4453,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,维生素B缺乏症,维生素B缺乏症,2,,饲用酵母；# （三）维生素 $\mathbf{B}_3$ （ $\mathrm{VB}_3$ ，泛酸）缺乏症,用法：饲料中添加，仔猪 $10\sim 20$ 克/头，成年猪 $30\sim 60$ 克/头，2次/天，连用 $7\sim$ 15天。,
HANDBOOK-RX-0254,SRC-0087,103,TOC_MAPPED,4469,4473,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,维生素B缺乏症,维生素B缺乏症,1,,泛酸钙,用法：在猪饲料中添加，500 微克/千克体重，或 $10 \sim 12$ 克/千克饲料。,
HANDBOOK-RX-0255,SRC-0087,103,TOC_MAPPED,4475,4481,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,维生素B缺乏症,维生素B缺乏症,2,,维生素 $\mathrm{B}_{3}$；# （四）维生素 $\mathrm{B_4}$ （ $\mathrm{VB}_4$ ，胆碱）缺乏症,用法：在饲料中按 $11\sim 13.2$ 克/千克饲料添加，用于处于生长发育阶段的猪；在饲料中按 $3.2\sim 16.5$ 克/千克饲料添加，用于繁殖泌乳阶段的猪。,
HANDBOOK-RX-0256,SRC-0087,103,TOC_MAPPED,4512,4518,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,维生素B缺乏症,维生素B缺乏症,9,,烟酸；# （六）维生素 $\mathrm{B}_6$ （ $\mathrm{VB}_6$ ，吡哆醇）缺乏症,用法：在饲料中添加。生长期猪对烟酸的需要量为 $0.6 \sim 1$ 毫克/千克体重，而成年猪则为 $0.1 \sim 0.4$ 毫克/千克体重。对于烟酸缺乏的病猪，饲料中添加量一般为 $10 \sim 20$ 克/千克。,
HANDBOOK-RX-0257,SRC-0087,103,TOC_MAPPED,4532,4538,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,维生素B缺乏症,维生素B缺乏症,10,,吡哆醇；# （七）维生素 $\mathbf{B}_7$ （ $\mathrm{VB}_7$ ，生物素）缺乏症,用法：在饲料中添加，猪对吡哆醇的需要量为1毫克/千克饲料，或0.1毫克/千克体重。,
HANDBOOK-RX-0258,SRC-0087,103,TOC_MAPPED,4568,4574,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,维生素B缺乏症,维生素B缺乏症,11,,叶酸；# （九）维生素 $\mathrm{B}_{12}$ （ $\mathrm{VB}_{12}$ ，氰钴胺，钴胺素）缺乏症,用法：对于已经出现叶酸缺乏症的病猪，则需肌内注射叶酸制剂， $0.1\sim 0.2$ 毫克/千克体重，1次/月，同时给予维生素 $\mathbf{B}_{12}$ 疗效更佳。,
HANDBOOK-RX-0259,SRC-0087,103,TOC_MAPPED,4590,4594,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,维生素B缺乏症,维生素B缺乏症,12,,维生素 $\mathbf{B}_{12}$,用法：病情严重者，应补给氰钴胺或羟钴胺进行治疗，猪对维生素 $\mathbf{B}_{12}$ 的需要量为 $20\sim 40$ 微克/天，治疗量为 $300\sim 400$ 微克/天；或肌内注射维生素 $\mathbf{B}_{12}$ ，也可配合注射铁钴注射液。,
HANDBOOK-RX-0260,SRC-0087,108,TOC_MAPPED,4634,4644,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,硒-维生素E缺乏症,硒-维生素E缺乏症,1,,(1) $0.1\%$ 亚硒酸钠溶液 $0.02 \sim 0.04$ 毫升；（2）维生素E注射液 $100\sim 300$ 毫克；注：亚硒酸钠的治疗量和中毒量非常接近，因此用药时一定要慎重。,用法：1次皮下注射，按 $0.001\sim 0.003$ 克用药，隔日重复1次。；用法：1次肌内注射，隔日1次。,
HANDBOOK-RX-0261,SRC-0087,108,TOC_MAPPED,4646,4650,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,硒-维生素E缺乏症,硒-维生素E缺乏症,2,,熟地15克，当归15克，川芎12克，白芍15克，川断12克，杜仲10克，麦芽30克，山楂30克，黄芪20克，枸杞子15克，阿胶12克，首乌15克,用法：水煎去渣，加阿胶烊化，灌服，1剂/天。,
HANDBOOK-RX-0262,SRC-0087,108,TOC_MAPPED,4652,4656,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,硒-维生素E缺乏症,硒-维生素E缺乏症,3,,熟地12克，当归15克，生地12克，首乌15克，枸杞子12克，女贞子12克，阿胶15克，肉苁蓉15克，菟丝子15克，甘草10克,用法：水煎去渣，加阿胶烊化，灌服，1剂/天。,
HANDBOOK-RX-0263,SRC-0087,110,TOC_MAPPED,4675,4681,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,维生素K缺乏症,维生素K缺乏症,1,,维生素 $\mathbf{K}_3$,用法：肌内注射维生素 $\mathrm{K}_{3}$ （亚硫酸氢钠甲萘醌） $10\sim 30$ 毫克， $1\sim 2$ 次/天，连用 $3\sim 5$ 天； $5\%$ 氯化钙 $1\sim 5$ 克， $5\%$ 葡萄糖 $250\sim 500$ 毫升，静脉注射。,对病猪治疗时应注意胰、胆的分泌功能，以利于维生素K的吸收。
HANDBOOK-RX-0264,SRC-0087,110,TOC_MAPPED,4707,4713,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,仔猪营养性贫血,仔猪营养性贫血,1,,右旋糖苷铁注射液 $2\sim 3$ 毫升,用法：1次肌内注射。,说明：也可用葡聚糖苷铁、焦磷酸铁、生血素或血多素等。
HANDBOOK-RX-0265,SRC-0087,110,TOC_MAPPED,4715,4719,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,仔猪营养性贫血,仔猪营养性贫血,2,,硫酸亚铁 5克 酵母粉（食母生） 10克,用法：混匀后，分成10包，每天1包，拌料内服。,
HANDBOOK-RX-0266,SRC-0087,110,TOC_MAPPED,4721,4731,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,仔猪营养性贫血,仔猪营养性贫血,3,,(1) $0.25\%$ 硫酸亚铁水溶液；适量；(2) 维生素 $\mathrm{B}_{12}$ 注射液 $2 \sim 4$ 毫升,用法：饮服。；用法：1次肌内注射，每天1次，连用 $3\sim 5$ 天。,
HANDBOOK-RX-0267,SRC-0087,110,TOC_MAPPED,4733,4741,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,仔猪营养性贫血,仔猪营养性贫血,4,,硫酸亚铁2.5克；硫酸铜1克；氧化铝2.5克,用法：加水1000毫升，以纱布过滤，每只猪每次用半匙，拌料或混在水中喂给。,
HANDBOOK-RX-0268,SRC-0087,110,TOC_MAPPED,4743,4759,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,仔猪营养性贫血,仔猪营养性贫血,5,,党参10克；白术10克；茯苓10克；神曲10克；熟地10克；厚朴10克；山楂10克,用法：煎汤，1次灌服。,
HANDBOOK-RX-0269,SRC-0087,112,TOC_MAPPED,4787,4791,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,碘缺乏症,碘缺乏症,1,,碘化钠或碘化钾 $0.5\sim 2$ 克,用法：灌服，连用数日。,
HANDBOOK-RX-0270,SRC-0087,113,TOC_MAPPED,4814,4822,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,锌缺乏症,锌缺乏症,1,,（1）硫酸锌 $0.5\sim 1$ 克；（2）氧化锌软膏 适量,用法：1次拌料内服，每天1次，连用 $3\sim 5$ 天。；用法：外涂皮肤开裂处。,
HANDBOOK-RX-0271,SRC-0087,113,TOC_MAPPED,4824,4828,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,锌缺乏症,锌缺乏症,2,,蒲公英30克，车前子30克，黄连120克，酸枣仁240克，小蓟200克，侧柏籽200克,用法：加水煎熬浓缩于30千克，可供给60头猪自饮，药渣捣碎加入饲料中让猪自由采食，1剂/天，连用4天；,
HANDBOOK-RX-0272,SRC-0087,113,TOC_MAPPED,4830,4834,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,锌缺乏症,锌缺乏症,3,,陈皮50克，砂仁15克，党参80克，茯苓80克，山药80克，白扁豆80克，白术80克，莲子80克，薏苡仁80克，大枣80克，桔梗30克,用法：将其煎液与少量稀粥混合喂服，可供8头仔猪1天食用，连服3天，治疗期间不服其他补锌药品。,
HANDBOOK-RX-0273,SRC-0087,113,TOC_MAPPED,4836,4840,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,锌缺乏症,锌缺乏症,4,,甜菜1500克，蒲公英150克，硫酸锌0.3克，小蓟100克，车前子100克，兰草100克,用法：将上述药切碎拌入饲料饲喂，可供给1头猪1天食用，7天为一疗程，一般 $1\sim 3$ 个疗程即可治愈。,
HANDBOOK-RX-0274,SRC-0087,114,TOC_MAPPED,4861,4865,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,锰缺乏症,锰缺乏症,1,,硫酸锰 $12\sim 20$ 克/千克,用法：在饲料中添加。,
HANDBOOK-RX-0275,SRC-0087,114,TOC_MAPPED,4867,4871,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,锰缺乏症,锰缺乏症,2,,1:3000的高锰酸钾,用法：饮水，可预防锰缺乏的发生。,
HANDBOOK-RX-0276,SRC-0087,115,TOC_MAPPED,4893,4899,第四章 猪内科病用药与处方,第二节 营养代谢性疾病,铜缺乏症,铜缺乏症,1,,硫酸铜 $20\sim 30$ 毫克；可将硫酸铜按 $0.5\%$ 混于食盐内让患猪舔食。,用法：灌服，1次/天，每服用 $14\sim 21$ 天需停药 $7\sim 14$ 天，直至症状完全消失。也,
HANDBOOK-RX-0277,SRC-0087,116,TOC_MAPPED,4927,4939,第四章 猪内科病用药与处方,第三节 中毒病,硝酸盐和亚硝酸盐中毒,硝酸盐和亚硝酸盐中毒,1,,$①$ $1 \%$ 亚甲蓝（美蓝）溶液 50毫升；$②$ $10\%$ 葡萄糖注射液 300毫升 $5 \%$ 维生素C注射液 $10\sim 20$ 毫升；$10\%$ 安钠咖注射液 $5\sim 10$ 毫升,用法：1次静脉注射，按1千克体重1毫升用药。；用法：混合后1次静脉注射。,说明：也可用甲苯胺蓝（5毫克/千克）静脉注射。
HANDBOOK-RX-0278,SRC-0087,116,TOC_MAPPED,4941,4945,第四章 猪内科病用药与处方,第三节 中毒病,硝酸盐和亚硝酸盐中毒,硝酸盐和亚硝酸盐中毒,2,,绿豆200克 小苏打100克 食盐60克 木炭末100克,用法：研碎，加少量水调匀后1次灌服，每天1剂，连用2天。,
HANDBOOK-RX-0279,SRC-0087,116,TOC_MAPPED,4947,4951,第四章 猪内科病用药与处方,第三节 中毒病,硝酸盐和亚硝酸盐中毒,硝酸盐和亚硝酸盐中毒,3,,绿豆粉250克 甘草末100克,用法：开水冲调后加菜油200毫升，1次灌服。,
HANDBOOK-RX-0280,SRC-0087,116,TOC_MAPPED,4953,4957,第四章 猪内科病用药与处方,第三节 中毒病,硝酸盐和亚硝酸盐中毒,硝酸盐和亚硝酸盐中毒,4,,十滴水 $5\sim 15$ 毫升,用法：先给病猪断尾或尾尖、耳尖针刺放血，然后按小猪 $5\sim 10$ 毫升、大猪15毫升1次灌服。,
HANDBOOK-RX-0281,SRC-0087,116,TOC_MAPPED,4959,4963,第四章 猪内科病用药与处方,第三节 中毒病,硝酸盐和亚硝酸盐中毒,硝酸盐和亚硝酸盐中毒,5,针灸,穴位：耳尖、尾尖、蹄头；针法：放血。,,
HANDBOOK-RX-0282,SRC-0087,117,TOC_MAPPED,4988,5008,第四章 猪内科病用药与处方,第三节 中毒病,氢氰酸中毒,氢氰酸中毒,1,,$①$ 亚硝酸钠；$0.1\sim 0.2$ 克；注射用水；5毫升；② 硫代硫酸钠；$1\sim 3$ 克；注射用水；$10\sim 20$ 毫升,用法：1次静脉注射。；用法：1次静脉注射。,
HANDBOOK-RX-0283,SRC-0087,117,TOC_MAPPED,5010,5018,第四章 猪内科病用药与处方,第三节 中毒病,氢氰酸中毒,氢氰酸中毒,2,,绿豆50克；蔗糖30克；鲜鸡蛋3枚,用法：绿豆水煎后加蔗糖、鸡蛋，混合1次投服。,
HANDBOOK-RX-0284,SRC-0087,118,TOC_MAPPED,5042,5058,第四章 猪内科病用药与处方,第三节 中毒病,棉籽饼中毒,棉籽饼中毒,1,,$①$ $0.03\%$ 高锰酸钾溶液 适量 或 $5 \%$ 碳酸氢钠溶液 适量或 $3 \%$ 过氧化氢（加 $10\sim 20$ 倍水稀释） 适量；$②$ 硫酸钠 $50\sim 100$ 克 健胃散 $5\sim 10$ 克；$③$ $50\%$ 次亚硫酸钠溶液 $10\sim 20$ 毫升,用法：反复洗胃。；用法：混合后加适量温水1次投服。；用法：1次静脉注射，每天 $2\sim 3$ 次。,说明：洗胃后可灌服多量 $5\%$ 碳酸氢钠溶液。出现肺水肿时可静脉注射甘露醇或山梨醇。；说明：也可用硫酸镁 $60\sim 120$ 克、人工盐 $10\sim 20$ 克混合后加适量温水投服。
HANDBOOK-RX-0285,SRC-0087,118,TOC_MAPPED,5060,5064,第四章 猪内科病用药与处方,第三节 中毒病,棉籽饼中毒,棉籽饼中毒,2,,5%氯化钙注射液 20毫升 $40\%$ 乌洛托品注射液 10毫升,用法：1次静脉注射。,
HANDBOOK-RX-0286,SRC-0087,118,TOC_MAPPED,5066,5070,第四章 猪内科病用药与处方,第三节 中毒病,棉籽饼中毒,棉籽饼中毒,3,,绿豆粉500克 苏打粉45克,用法：水调1次灌服，或混于泄水中喂服。,
HANDBOOK-RX-0287,SRC-0087,119,TOC_MAPPED,5094,5102,第四章 猪内科病用药与处方,第三节 中毒病,菜籽饼中毒,菜籽饼中毒,1,,$①$ $0.1\% \sim 1\%$ 的单宁酸或 $0.05\%$ 高锰酸钾液适量；$②$ 蛋清、牛奶或豆浆 适量,用法：洗胃。；用法：1次灌服。,
HANDBOOK-RX-0288,SRC-0087,119,TOC_MAPPED,5104,5108,第四章 猪内科病用药与处方,第三节 中毒病,菜籽饼中毒,菜籽饼中毒,2,,硫酸钠 $35\sim 50$ 克 小苏打 $5\sim 8$ 克 鱼石脂1克,用法：加水100毫升，1次灌服。,
HANDBOOK-RX-0289,SRC-0087,119,TOC_MAPPED,5110,5114,第四章 猪内科病用药与处方,第三节 中毒病,菜籽饼中毒,菜籽饼中毒,3,,$20\%$ 樟脑油 $3\sim 6$ 毫升,用法：1次皮下注射。,
HANDBOOK-RX-0290,SRC-0087,119,TOC_MAPPED,5116,5120,第四章 猪内科病用药与处方,第三节 中毒病,菜籽饼中毒,菜籽饼中毒,4,,甘草60克 绿豆60克,用法：水煎去渣，1次灌服。,
HANDBOOK-RX-0291,SRC-0087,119,TOC_MAPPED,5122,5128,第四章 猪内科病用药与处方,第三节 中毒病,菜籽饼中毒,菜籽饼中毒,5,,绿豆1000克 甘草500克 山栀200克,用法：加水适量，煮沸0.5小时，取汁加蜂蜜1000克，候温让猪自饮，每3小时1次，连饮至愈。,说明：适合轻症病例。
HANDBOOK-RX-0292,SRC-0087,121,TOC_MAPPED,5151,5155,第四章 猪内科病用药与处方,第三节 中毒病,酒糟中毒,酒糟中毒,1,,硫酸镁 $50\sim 100$ 克 大黄末 $20\sim 30$ 克,用法：加水溶解，1次灌服。,
HANDBOOK-RX-0293,SRC-0087,121,TOC_MAPPED,5157,5167,第四章 猪内科病用药与处方,第三节 中毒病,酒糟中毒,酒糟中毒,2,,$①$ $25\%$ 葡萄糖注射液 $30\sim 50$ 毫升 $10\%$ 氯化钙注射液 $10\sim 20$ 毫升；$10\%$ 安钠咖注射液 $5\sim 10$ 毫升；$②$ $1\%$ 碳酸氢钠溶液 $300\sim 500$ 毫升,用法：1次静脉注射。；用法：1次灌服。,
HANDBOOK-RX-0294,SRC-0087,121,TOC_MAPPED,5169,5175,第四章 猪内科病用药与处方,第三节 中毒病,酒糟中毒,酒糟中毒,3,,葛根150克 甘草20克；注：对局部病变进行外科处理。,用法：水煎取汁，1次灌服。,
HANDBOOK-RX-0295,SRC-0087,121,TOC_MAPPED,5177,5183,第四章 猪内科病用药与处方,第三节 中毒病,酒糟中毒,酒糟中毒,4,,金银花150克 野菊花150克 土茯苓100克 千里光150克；木通50克 紫花地丁100克,用法：水煎后灌服，每日2次，每剂用1天，连服3剂。,
HANDBOOK-RX-0296,SRC-0087,122,TOC_MAPPED,5219,5229,第四章 猪内科病用药与处方,第三节 中毒病,黄曲霉毒素中毒,黄曲霉毒素中毒,1,,茵陈20克；栀子20克；大黄20克,用法：水煎去渣，待凉后加葡萄糖 $30\sim 60$ 克、维生素 $\mathrm{C}0.1\sim 0.5$ 克混合，1次灌服。,说明：同时更换饲料，环境消毒。
HANDBOOK-RX-0297,SRC-0087,122,TOC_MAPPED,5231,5239,第四章 猪内科病用药与处方,第三节 中毒病,黄曲霉毒素中毒,黄曲霉毒素中毒,2,,防风15克；甘草30克；绿豆500克,用法：水煎取汁，加入白糖60克，混匀后1次灌服。,
HANDBOOK-RX-0298,SRC-0087,124,TOC_MAPPED,5270,5282,第四章 猪内科病用药与处方,第三节 中毒病,食盐中毒,食盐中毒,1,,20%甘露醇溶液；$100\sim 250$ 毫升；25%硫酸镁溶液；$10\sim 25$ 毫升,用法：混合后1次静脉注射，按1千克体重前者5毫升、后者0.5毫升用药。,说明：也可用溴化钙 $1\sim 2$ 克溶于 $10\sim 20$ 毫升蒸馏水中，过滤，煮沸灭菌后，耳静脉注射。
HANDBOOK-RX-0299,SRC-0087,124,TOC_MAPPED,5284,5294,第四章 猪内科病用药与处方,第三节 中毒病,食盐中毒,食盐中毒,2,,生石膏35克；天花粉35克；鲜芦根45克；绿豆50克,用法：煎汤1次灌服。,
HANDBOOK-RX-0300,SRC-0087,124,TOC_MAPPED,5296,5300,第四章 猪内科病用药与处方,第三节 中毒病,食盐中毒,食盐中毒,3,针灸,穴位：耳尖、尾尖、百会、天门、脑俞；针法：血针、白针。,,
HANDBOOK-RX-0301,SRC-0087,125,TOC_MAPPED,5328,5338,第四章 猪内科病用药与处方,第三节 中毒病,马铃薯中毒,马铃薯中毒,1,,硫酸镁；$30\sim 60$ 克；菜油；$60\sim 150$ 毫升,用法：加水300毫升调匀1次灌服。,
HANDBOOK-RX-0302,SRC-0087,125,TOC_MAPPED,5340,5348,第四章 猪内科病用药与处方,第三节 中毒病,马铃薯中毒,马铃薯中毒,2,,1%鞣酸溶液；$100\sim 200$ 毫升；注：根据病情配合强心、镇静、补液等治疗。,用法：1次灌服。,
HANDBOOK-RX-0303,SRC-0087,126,TOC_MAPPED,5369,5381,第四章 猪内科病用药与处方,第三节 中毒病,苦楝子中毒,苦楝子中毒,1,,$①$ $1 \%$ 硫酸铜溶液 50毫升；② $1\%$ 硫酸阿托品注射液 $2 \sim 10$ 毫升；$③$ $50\%$ 葡萄糖注射液 $50\sim 100$ 毫升 $10\%$ 安钠咖注射液 $5\sim 10$ 毫升,用法：1次灌服。；用法：1次皮下注射。；用法：1次静脉注射。,
HANDBOOK-RX-0304,SRC-0087,126,TOC_MAPPED,5383,5391,第四章 猪内科病用药与处方,第三节 中毒病,苦楝子中毒,苦楝子中毒,2,,$①$ 藜芦 $9\sim 15$ 克；$②$ 麻仁15克 莱菔子15克 玄明粉15克,用法：加水煎汤，1次灌服。；用法：前两味煎汤，冲入玄明粉1次灌服。,
HANDBOOK-RX-0305,SRC-0087,126,TOC_MAPPED,5393,5397,第四章 猪内科病用药与处方,第三节 中毒病,苦楝子中毒,苦楝子中毒,3,针灸,穴位：山根、太阳、耳尖、尾尖、涌泉、蹄头；针法：血针。,,
HANDBOOK-RX-0306,SRC-0087,127,TOC_MAPPED,5424,5430,第四章 猪内科病用药与处方,第三节 中毒病,有机磷农药中毒,有机磷农药中毒,1,,1%硫酸阿托品注射液 100~200毫克,用法：1次皮下注射，按1千克体重 $2\sim 4$ 毫克用药。,说明：注射后要注意观察瞳孔的变化，如20分钟后无明显好转，应重复注射1次。
HANDBOOK-RX-0307,SRC-0087,127,TOC_MAPPED,5432,5436,第四章 猪内科病用药与处方,第三节 中毒病,有机磷农药中毒,有机磷农药中毒,2,,$4\%$ 解磷定注射液 0.75～1.5克,用法：1次静脉注射或腹腔注射，按1千克体重 $15\sim 30$ 毫克用药。,
HANDBOOK-RX-0308,SRC-0087,127,TOC_MAPPED,5438,5440,第四章 猪内科病用药与处方,第三节 中毒病,有机磷农药中毒,有机磷农药中毒,3,,12.5%双复磷注射液 0.75~1.5克,,
HANDBOOK-RX-0309,SRC-0087,127,TOC_MAPPED,5442,5442,第四章 猪内科病用药与处方,第三节 中毒病,有机磷农药中毒,5%双复磷注射液0.75~1.5克,2,。,,,
HANDBOOK-RX-0310,SRC-0087,127,TOC_MAPPED,5444,5448,第四章 猪内科病用药与处方,第三节 中毒病,有机磷农药中毒,5%双复磷注射液0.75~1.5克,4,,绿豆（去壳）250克 甘草50克 滑石50克,用法：共为细末，开水冲调，候温1次灌服。,
HANDBOOK-RX-0311,SRC-0087,129,TOC_MAPPED,5493,5505,第四章 猪内科病用药与处方,第三节 中毒病,有机氯农药中毒,有机氯农药中毒,1,缓解兴奋用,苯巴比妥钠；4毫克/千克体重；或氯丙嗪；$1\sim 2$ 毫克/千克；体重,用法：肌内注射，并可同时采取强心、利尿和保肝措施。,
HANDBOOK-RX-0312,SRC-0087,130,TOC_MAPPED,5549,5563,第四章 猪内科病用药与处方,第三节 中毒病,磷化锌中毒,磷化锌中毒,1,,$1\%$ 硫酸铜溶液 $25\sim 50$ 毫升；$②$ 健胃散，人工盐或硫酸钠 适量；$③$ $50\%$ 葡萄糖注射液 $20\sim 30$ 毫升 $10\%$ 安钠咖注射液 $5\sim 10$ 毫升；5%碳酸氢钠注射液 $50\sim 100$ 毫升,用法：1次灌服。；用法：胃管投服。；用法：1次静脉注射。,
HANDBOOK-RX-0313,SRC-0087,130,TOC_MAPPED,5565,5569,第四章 猪内科病用药与处方,第三节 中毒病,磷化锌中毒,磷化锌中毒,2,,仙人掌 30～50克,用法：捣碎后加适量水1次灌服。,
