source_id,chapter,drug_candidate,hit_terms,pdf_pages,relation_hint,risk_flag,context_sample,evidence_status
SRC-0082,Diseases of Swine 11e Chapter 67 Internal Parasites,doramectin,doramectin,1064,mention_candidate,standard_review,"Section V Parasitic Diseases 1040 Metastrongylus (adults). Doramectin is labeled for A. suum (adults and fourth‐stage larvae), Oesophagostomum (adults and fourth‐stage larvae), S. ransomi (adults), Metastrongylus (adults), and",NEEDS_REVIEW
SRC-0082,Diseases of Swine 11e Chapter 67 Internal Parasites,fenbendazole,fenbendazole,1063; 1064,treatment_or_control_candidate,standard_review,"s and keeps further premise contamination to a minimum. For pigs placed in high‐risk environ- ments, the use of prophylactic compounds pyrantel ­tartrate and fenbendazole fed for several weeks can ­control infections and reduce lesions from ascarids and nodular worms, reduce worm populations, or may enhance immunity against A | in of safety as it preferentially binds the nematode protein as opposed to mammalian tubulin. Thiabendazole is well known but less efficacious in swine than fenbendazole, which is the only benzimidazole labeled for helminths in swine in the United States, avail- able for administration in an oral suspension or feed additive w",NEEDS_REVIEW
SRC-0082,Diseases of Swine 11e Chapter 67 Internal Parasites,levamisole,levamisole,1064,treatment_or_control_candidate,standard_review,"in the United States. It should be noted that fenbendazole is thought to be one of the few anthelmintics effective for removal of Trichuris. Imidazothiazoles Levamisole binds nematode nicotinic acetylcholine receptors, leading to paralysis and death. It has been used in water or feed. It is effective for the treatment of A",NEEDS_REVIEW
SRC-0082,Diseases of Swine 11e Chapter 67 Internal Parasites,piperazine_pyrantel,piperazine; pyrantel,1063; 1064,treatment_or_control_candidate,standard_review,"egg‐produc- ing parasites and keeps further premise contamination to a minimum. For pigs placed in high‐risk environ- ments, the use of prophylactic compounds pyrantel ­tartrate and fenbendazole fed for several weeks can ­control infections and reduce lesions from ascarids and nodular worms, reduce worm populations, or may | as an aid in the prevention of larval migration and establishment of A. suum and Oesophagostomum. Pyrantel has a slaughter withdrawal in the United States. Piperazine Piperazine salts are an older generation of antiparasitic purge dewormer that causes a neuromuscular blockade by disrupting GABA neurotransmission. Piperazin",NEEDS_REVIEW
SRC-0085,Diseases of Swine 11e Chapter 69 Mycotoxins in Grains and Feeds,lincomycin,lincomycin,1084,mention_candidate,standard_review,swine (Cullen and Newberne 1994). Concurrent infectious diseases in animals with AF‐compromised immune function can be appropriately medicated or immunized. Lincomycin and tylosin added to AF‐contaminated diets neither decreased or enhanced the detrimental effects of aflatoxicosis in growing swine (Harvey et al. 1995b). Pr,NEEDS_REVIEW
SRC-0085,Diseases of Swine 11e Chapter 69 Mycotoxins in Grains and Feeds,tylosin,tylosin,1084,treatment_or_control_candidate,standard_review,nd Newberne 1994). Concurrent infectious diseases in animals with AF‐compromised immune function can be appropriately medicated or immunized. Lincomycin and tylosin added to AF‐contaminated diets neither decreased or enhanced the detrimental effects of aflatoxicosis in growing swine (Harvey et al. 1995b). Prevention No,NEEDS_REVIEW
SRC-0086,"Diseases of Swine 11e Chapter 70 Toxic Minerals, Chemicals, Plants, and Gases",amitraz,amitraz,1102,treatment_or_control_candidate,standard_review,"hrin, fenvaler‑ ate) are commercially available for fly and external para‑ site control. As a class, synthetic pyrethroids are relatively nontoxic to mammals. Amitraz is a formamidine pesti‑ cide with insecticidal and acaricidal properties. It is available in the United States as Taktic for control of lice and mange on swi",NEEDS_REVIEW
SRC-0086,"Diseases of Swine 11e Chapter 70 Toxic Minerals, Chemicals, Plants, and Gases",carbadox,carbadox,1099,mention_candidate,high_review,"anic mercurial poisoning, and certain viral diseases. Clinical signs of toxicosis are reversible if arsenicals are promptly removed from the feed and water. Carbadox Carbadox (Mecadox), where available, is added to feed at 10–25 ppm as a growth promotant or at 50 ppm to con‑ trol swine dysentery or bacterial enteritis. A f",NEEDS_REVIEW
SRC-0086,"Diseases of Swine 11e Chapter 70 Toxic Minerals, Chemicals, Plants, and Gases",dimetridazole_ronidazole,dimetridazole,1099,treatment_or_control_candidate,high_review,"in 7–9 days (Power et al. 1989). Swine that have ingested carbadox are required to be withheld from slaughter for a minimum period of 42 days (Lundeen 2017). Dimetridazole Dimetridazole, listed as an anti‐histomoniasis drug used in turkey rations, was once used for treatment and prevention of swine dysentery. Dimetridazole, sus",NEEDS_REVIEW
SRC-0086,"Diseases of Swine 11e Chapter 70 Toxic Minerals, Chemicals, Plants, and Gases",permethrin_deltamethrin,permethrin,1102,treatment_or_control_candidate,standard_review,"is too long to make decontamination economically feasible. Pyrethroids, formamidines, neonicotinoids, and phenylpyrazoles Several synthetic pyrethroids (e.g. permethrin, fenvaler‑ ate) are commercially available for fly and external para‑ site control. As a class, synthetic pyrethroids are relatively nontoxic to mammals. Amit",NEEDS_REVIEW
SRC-0086,"Diseases of Swine 11e Chapter 70 Toxic Minerals, Chemicals, Plants, and Gases",ractopamine,ractopamine,1100,treatment_or_control_candidate,high_review,"gs poisoned with ammonia and ammonium salts would be expected to become depressed, have tonoclonic convulsions, and either die or recover within a few hours. Ractopamine Ractopamine is a beta‐2 agonist used as a feed additive (4.5–9 g/ton of complete feed) during the last 6 weeks of finishing to stimulate muscle growth in swi",NEEDS_REVIEW
SRC-0086,"Diseases of Swine 11e Chapter 70 Toxic Minerals, Chemicals, Plants, and Gases",sulfonamides,sulfamethazine; sulfathiazole; sulfonamide; sulfonamides,1100,mention_candidate,standard_review,"any ionophores, particularly narasin and tiamulin. Computerized feed dosing and batching systems have been involved in some cases involving mix‑ ing errors. Sulfonamides Overdoses of sulfonamide antibacterials will cause ­crystalluric nephroses. Pigs are not likely to be intoxi‑ cated from drinking water containing sulfonamid",NEEDS_REVIEW
SRC-0086,"Diseases of Swine 11e Chapter 70 Toxic Minerals, Chemicals, Plants, and Gases",tiamulin,tiamulin,1099; 1100,treatment_or_control_candidate,standard_review,"en fed up to 100 ppm (Lundeen 2017). Narasin toxicosis occurs as a result of mixing errors, errant feed deliveries, and the severe negative interaction with tiamulin, an antibiotic commonly used in swine. In 9‐week‐old pigs, the median oral lethal dose of nar‑ asin has been reported to be 8.9 mg/kg of body weight. Clinica | nfectious Diseases 1076 The greatest risk of poisoning from monensin and ­narasin in swine appears to be with the concurrent administration of the antibiotic tiamulin that potentiates the effect of monensin (Van Vleet et al. 1987) or narasin. Studies have demonstrated that tiamulin inhibits the ­oxidative drug metabolism",NEEDS_REVIEW
SRC-0086,"Diseases of Swine 11e Chapter 70 Toxic Minerals, Chemicals, Plants, and Gases",tylosin,tylosin,1100,mention_candidate,standard_review,"stence of the drugs in feed and excreta and are not a toxicosis. The only feed‐grade sulfonamide is sulfamethazine, labeled for use only in combination with tylosin (Lundeen 2017). Urea and ammonium salts Swine may be fed cattle feeds containing nonprotein nitro‑ gen compounds such as urea and ammonium salts. Urea is rela",NEEDS_REVIEW
